ref_area,indicator,source,sex,classif1,time,obs_value,obs_status
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_TOTAL,2020,5600.998,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_A,2020,92.171,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_B,2020,53.149,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_C,2020,669.775,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_DE,2020,49.088,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_F,2020,1474.787,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_G,2020,702.34,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_HJ,2020,437.234,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_I,2020,340.721,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_K,2020,128.568,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_LMN,2020,880.767,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_O,2020,244.044,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_P,2020,105.735,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_Q,2020,86.717,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_DETAILS_RSTU,2020,335.902,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_TOTAL,2020,1152.074,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_A,2020,0.095,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_B,2020,5.644,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_C,2020,27.951,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_DE,2020,4.702,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_F,2020,24.033,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_G,2020,76.333,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_HJ,2020,54.463,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_I,2020,51.104,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_K,2020,40.654,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_LMN,2020,97.076,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_O,2020,34.602,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_P,2020,90.693,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_Q,2020,69.477,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_DETAILS_RSTU,2020,575.246,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_AGGREGATE_AGR,2020,92.266,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_AGGREGATE_MAN,2020,697.726,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_AGGREGATE_CON,2020,1498.82,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_AGGREGATE_MEL,2020,112.584,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_AGGREGATE_MKT,2020,2809.26,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_AGGREGATE_PUB,2020,1542.416,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_AGGREGATE_AGR,2020,92.171,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_AGGREGATE_MAN,2020,669.775,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_AGGREGATE_CON,2020,1474.787,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_AGGREGATE_MEL,2020,102.237,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_AGGREGATE_MKT,2020,2489.63,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_AGGREGATE_PUB,2020,772.399,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_AGGREGATE_AGR,2020,0.095,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_AGGREGATE_MAN,2020,27.951,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_AGGREGATE_CON,2020,24.033,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_AGGREGATE_MEL,2020,10.346,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_AGGREGATE_MKT,2020,319.63,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_AGGREGATE_PUB,2020,770.018,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_SECTOR_TOTAL,2020,6753.072,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_SECTOR_AGR,2020,92.266,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_SECTOR_IND,2020,2309.13,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_T,ECO_SECTOR_SER,2020,4351.677,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_SECTOR_TOTAL,2020,5600.998,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_SECTOR_AGR,2020,92.171,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_SECTOR_IND,2020,2246.799,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_M,ECO_SECTOR_SER,2020,3262.029,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_SECTOR_TOTAL,2020,1152.074,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_SECTOR_AGR,2020,0.095,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_SECTOR_IND,2020,62.331,
ARE,EMP_2EMP_SEX_ECO_NB,XA:1978,SEX_F,ECO_SECTOR_SER,2020,1089.648,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_TOTAL,2020,18723.917,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_A,2020,16.289,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_B,2020,14.25,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_C,2020,2090.445,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_DE,2020,173.687,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_F,2020,1662.842,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_G,2020,3351.278,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_HJ,2020,1411.799,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_I,2020,777.466,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_K,2020,366.738,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_LMN,2020,1611.151,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_O,2020,1582.737,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_P,2020,1606.704,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_Q,2020,1184.029,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_DETAILS_RSTU,2020,2874.504,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_TOTAL,2020,10782.14,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_A,2020,12.895,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_B,2020,6.452,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_C,2020,1500.568,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_DE,2020,143.851,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_F,2020,1606.386,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_G,2020,2011.387,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_HJ,2020,1227.51,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_I,2020,449.579,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_K,2020,201.559,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_LMN,2020,960.546,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_O,2020,921.44,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_P,2020,433.533,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_Q,2020,392.114,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_DETAILS_RSTU,2020,914.321,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_TOTAL,2020,7941.778,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_A,2020,3.393,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_B,2020,7.798,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_C,2020,589.878,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_DE,2020,29.836,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_F,2020,56.456,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_G,2020,1339.891,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_HJ,2020,184.289,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_I,2020,327.887,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_K,2020,165.18,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_LMN,2020,650.605,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_O,2020,661.297,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_P,2020,1173.171,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_Q,2020,791.915,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_DETAILS_RSTU,2020,1960.183,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_AGGREGATE_AGR,2020,16.289,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_AGGREGATE_MAN,2020,2090.445,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_AGGREGATE_CON,2020,1662.842,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_AGGREGATE_MEL,2020,187.937,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_AGGREGATE_MKT,2020,7518.431,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_AGGREGATE_PUB,2020,7247.974,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_AGGREGATE_AGR,2020,12.895,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_AGGREGATE_MAN,2020,1500.568,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_AGGREGATE_CON,2020,1606.386,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_AGGREGATE_MEL,2020,150.303,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_AGGREGATE_MKT,2020,4850.58,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_AGGREGATE_PUB,2020,2661.409,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_AGGREGATE_AGR,2020,3.393,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_AGGREGATE_MAN,2020,589.878,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_AGGREGATE_CON,2020,56.456,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_AGGREGATE_MEL,2020,37.634,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_AGGREGATE_MKT,2020,2667.851,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_AGGREGATE_PUB,2020,4586.565,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_SECTOR_TOTAL,2020,18723.917,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_SECTOR_AGR,2020,16.289,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_SECTOR_IND,2020,3941.225,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_T,ECO_SECTOR_SER,2020,14766.405,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_SECTOR_TOTAL,2020,10782.14,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_SECTOR_AGR,2020,12.895,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_SECTOR_IND,2020,3257.257,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_M,ECO_SECTOR_SER,2020,7511.988,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_SECTOR_TOTAL,2020,7941.778,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_SECTOR_AGR,2020,3.393,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_SECTOR_IND,2020,683.968,
ARG,EMP_2EMP_SEX_ECO_NB,XA:1868,SEX_F,ECO_SECTOR_SER,2020,7254.416,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_TOTAL,2020,1086.158,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_A,2020,313.752,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_B,2020,9.694,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_C,2020,108.445,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_DE,2020,34.64,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_F,2020,37.581,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_G,2020,121.721,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_HJ,2020,63.888,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_I,2020,28.465,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_K,2020,17.079,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_LMN,2020,27.305,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_O,2020,98.02,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_P,2020,122.745,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_Q,2020,51.92,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_DETAILS_RSTU,2020,50.905,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_TOTAL,2020,589.804,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_A,2020,155.205,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_B,2020,9.051,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_C,2020,70.638,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_DE,2020,28.222,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_F,2020,36.841,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_G,2020,67.127,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_HJ,2020,49.048,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_I,2020,14.078,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_K,2020,7.64,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_LMN,2020,14.219,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_O,2020,75.966,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_P,2020,28.59,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_Q,2020,10.129,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_DETAILS_RSTU,2020,23.05,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_TOTAL,2020,496.354,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_A,2020,158.546,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_B,2020,0.643,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_C,2020,37.807,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_DE,2020,6.418,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_F,2020,0.74,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_G,2020,54.594,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_HJ,2020,14.84,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_I,2020,14.387,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_K,2020,9.439,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_LMN,2020,13.086,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_O,2020,22.053,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_P,2020,94.155,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_Q,2020,41.791,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_DETAILS_RSTU,2020,27.855,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_AGGREGATE_AGR,2020,313.752,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_AGGREGATE_MAN,2020,108.445,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_AGGREGATE_CON,2020,37.581,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_AGGREGATE_MEL,2020,44.334,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_AGGREGATE_MKT,2020,258.458,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_AGGREGATE_PUB,2020,323.589,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_AGGREGATE_AGR,2020,155.205,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_AGGREGATE_MAN,2020,70.638,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_AGGREGATE_CON,2020,36.841,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_AGGREGATE_MEL,2020,37.273,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_AGGREGATE_MKT,2020,152.111,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_AGGREGATE_PUB,2020,137.736,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_AGGREGATE_AGR,2020,158.546,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_AGGREGATE_MAN,2020,37.807,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_AGGREGATE_CON,2020,0.74,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_AGGREGATE_MEL,2020,7.061,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_AGGREGATE_MKT,2020,106.346,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_AGGREGATE_PUB,2020,185.853,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_SECTOR_TOTAL,2020,1086.158,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_SECTOR_AGR,2020,313.752,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_SECTOR_IND,2020,190.36,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_T,ECO_SECTOR_SER,2020,582.046,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_SECTOR_TOTAL,2020,589.804,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_SECTOR_AGR,2020,155.205,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_SECTOR_IND,2020,144.751,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_M,ECO_SECTOR_SER,2020,289.847,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_SECTOR_TOTAL,2020,496.354,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_SECTOR_AGR,2020,158.546,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_SECTOR_IND,2020,45.609,
ARM,EMP_2EMP_SEX_ECO_NB,XA:1931,SEX_F,ECO_SECTOR_SER,2020,292.199,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_TOTAL,2020,12736.465,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_A,2020,319.369,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_B,2020,242.096,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_C,2020,917.458,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_DE,2020,159.321,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_F,2020,1197.78,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_G,2020,1736.111,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_HJ,2020,1105.529,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_I,2020,886.443,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_K,2020,440.704,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_LMN,2020,1421.942,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_O,2020,824.729,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_P,2020,1097.768,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_Q,2020,1826.148,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_T,ECO_DETAILS_RSTU,2020,561.068,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_TOTAL,2020,6810.736,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_A,2020,225.489,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_B,2020,204.181,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_C,2020,662.319,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_DE,2020,122.889,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_F,2020,1052.312,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_G,2020,912.642,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_HJ,2020,825.322,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_I,2020,400.297,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_K,2020,224.74,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_LMN,2020,697.879,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_O,2020,452.47,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_P,2020,347.311,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_Q,2020,434.664,
AUS,EMP_2EMP_SEX_ECO_NB,XA:2202,SEX_M,ECO_DETAILS_RSTU,2020,248.22,
